id_stop_departure,id_stop_arrival,price,departure_datetime,arrival_datetime
521,3664,119.50,10:00:00,11:45:00
521,4669,155,10:00:00,12:15:00
521,3664,119.50,15:30:00,17:30:00
521,3647,279.50,10:00:00,13:45:00
521,3647,279.50,21:00:00,0:45:00
521,3647,279.50,18:00:00,21:45:00
521,3664,126,10:00:00,11:45:00
521,3647,300,13:00:00,16:45:00
521,3647,300,10:00:00,13:45:00
521,3664,126,8:30:00,10:30:00
521,3664,130,13:00:00,14:45:00
521,3664,130,18:00:00,19:45:00
521,3664,130,8:30:00,10:30:00
521,3664,130,10:00:00,11:45:00
521,3647,300,18:00:00,21:45:00
521,3647,300,21:00:00,0:45:00
522,521,108,17:50:00,19:55:00
522,521,108,14:40:00,16:45:00
522,580,330,1:00:00,5:10:00
524,521,187,20:00:00,23:00:00
524,521,187,16:55:00,19:55:00
524,521,187,13:45:00,16:45:00
524,521,204,16:55:00,19:55:00
545,1437,52,9:15:00,10:40:00
545,1437,52,12:25:00,13:50:00
545,1437,52,18:10:00,19:35:00
545,1437,52,20:15:00,21:40:00
545,787,95,6:00:00,9:00:00
545,787,95,15:15:00,17:30:00
545,787,95,5:00:00,7:30:00
545,787,95,20:00:00,23:00:00
545,787,95,12:50:00,14:35:00
545,787,95,12:25:00,14:55:00
545,787,95,18:10:00,20:40:00
545,787,95,9:15:00,11:40:00
547,3647,215,17:14:00,21:16:00
547,403,38,17:14:00,18:11:00
562,580,166,14:30:00,17:40:00
562,2383,70,18:30:00,19:45:00
562,2383,70,11:30:00,12:45:00
562,2383,70,20:00:00,21:15:00
562,4221,64,11:30:00,12:41:00
562,4221,64,20:00:00,21:11:00
562,713,912,17:00:00,11:34:00
562,436,717,17:00:00,7:14:00
562,3140,378,12:30:00,16:15:00
562,3140,378,10:30:00,15:30:00
562,3142,385.72,12:30:00,17:45:00
562,3142,405.01,10:30:00,17:00:00
562,3142,385.72,10:30:00,17:00:00
562,3140,360,12:30:00,16:15:00
562,3142,405.01,12:30:00,17:45:00
564,3192,275,12:30:00,15:15:00
564,583,730,21:00:00,6:00:00
564,3192,275,21:00:00,0:05:00
564,583,730,12:30:00,21:15:00
567,290,226,1:15:00,4:50:00
567,19,323,1:15:00,7:00:00
579,521,476,13:10:00,19:55:00
579,2383,163,18:00:00,20:15:00
579,2383,163,10:30:00,12:45:00
579,2381,213,16:45:00,19:45:00
579,521,476,10:00:00,16:45:00
579,524,295,13:10:00,16:55:00
579,521,476,16:15:00,23:00:00
579,580,49,13:10:00,13:55:00
579,2383,177,10:30:00,12:45:00
579,2381,232,16:45:00,19:45:00
580,562,166,8:50:00,12:05:00
580,521,433,13:55:00,19:55:00
580,521,433,17:00:00,23:00:00
580,522,330,13:55:00,17:50:00
580,579,53,9:15:00,10:00:00
580,522,330,10:45:00,14:40:00
582,3967,360,19:10:00,23:15:00
582,3963,115,19:10:00,19:50:00
582,3965,240,19:10:00,21:05:00
582,583,95,20:00:00,21:15:00
582,583,95,6:30:00,7:45:00
582,583,95,9:30:00,10:40:00
582,583,95,15:00:00,16:15:00
582,583,95,9:00:00,10:15:00
582,583,125,6:30:00,7:45:00
582,583,125,20:00:00,21:15:00
582,583,125,12:30:00,13:45:00
582,583,125,9:30:00,10:40:00
582,583,125,15:00:00,16:15:00
582,583,125,18:00:00,19:15:00
582,583,125,8:00:00,9:15:00
583,3202,330,17:05:00,21:30:00
583,3204,200,8:05:00,10:15:00
583,3204,200,17:05:00,19:15:00
583,3204,200,13:00:00,15:15:00
583,3204,200,22:00:00,0:10:00
583,3204,200,16:30:00,18:50:00
583,3204,200,19:00:00,21:15:00
583,564,730,13:00:00,22:00:00
583,564,730,22:00:00,7:00:00
583,3204,200,8:30:00,10:45:00
583,3433,540,13:00:00,19:30:00
583,582,120,18:00:00,19:00:00
583,3963,245,18:00:00,19:50:00
583,582,94,11:00:00,12:15:00
583,582,94,16:00:00,17:15:00
583,582,94,9:30:00,10:45:00
583,582,94,20:00:00,21:15:00
583,582,94,12:45:00,14:00:00
583,582,124,12:45:00,14:00:00
583,582,124,18:00:00,19:15:00
583,582,124,9:30:00,10:45:00
621,3500,440,20:20:00,0:20:00
621,620,200,15:00:00,18:45:00
621,620,200,16:30:00,20:15:00
621,3409,265,16:30:00,19:40:00
621,2728,440,20:30:00,0:30:00
621,3632,580,9:00:00,17:10:00
621,3500,440,10:00:00,14:05:00
621,3975,440,10:00:00,13:40:00
621,1515,700,9:00:00,21:35:00
700,19,253.50,0:50:00,7:15:00
700,19,253.50,16:25:00,0:30:00
712,49,400,19:25:00,1:25:00
713,562,912,18:00:00,12:28:00
787,545,95,18:00:00,19:45:00
787,545,95,12:25:00,14:55:00
787,545,95,21:30:00,23:50:00
787,545,95,18:10:00,20:40:00
787,545,95,18:45:00,21:15:00
787,545,95,16:05:00,17:50:00
787,545,95,6:50:00,8:40:00
787,545,95,6:00:00,9:00:00
787,545,95,9:15:00,11:45:00
787,545,95,15:15:00,17:35:00
797,19,346,0:10:00,7:15:00
797,19,408,0:10:00,7:15:00
922,26,137,11:05:00,13:30:00
922,26,137,20:35:00,23:00:00
924,26,126,20:15:00,23:00:00
924,26,126,10:45:00,13:30:00
924,26,149,20:15:00,23:00:00
924,26,149,16:30:00,19:15:00
1070,3647,534,22:30:00,5:30:00
1070,315,195.10,18:00:00,23:00:00
1070,315,195.10,0:00:00,5:00:00
1070,315,195.10,13:00:00,18:00:00
1070,315,195.10,3:00:00,8:00:00
1250,350,64,21:00:00,23:00:00
1335,19,209,18:05:00,22:00:00
1335,19,209,15:20:00,19:00:00
1335,19,209,18:06:00,21:16:00
1335,19,209,3:45:00,7:30:00
1335,19,247,18:05:00,22:00:00
1335,19,247,18:06:00,21:16:00
1335,19,247,15:20:00,19:00:00
1351,8721,94,16:49:00,18:09:00
1384,10,1000,17:30:00,6:30:00
1384,65,250,11:30:00,17:00:00
1384,65,250,1:00:00,6:30:00
1444,10,1993.43,7:30:00,14:00:00
1447,249,344,9:55:00,14:15:00
1551,26,209,13:20:00,18:10:00
1551,290,72,21:00:00,22:45:00
1551,290,85,20:55:00,22:40:00
1551,19,145.50,5:30:00,10:10:00
1554,19,109,12:15:00,14:30:00
1703,232,55,10:02:00,10:45:00
1703,9,121,20:43:00,22:15:00
1968,579,465,23:35:00,6:05:00
2103,19,164,3:45:00,7:00:00
2103,19,164,3:50:00,7:05:00
2103,19,194,20:15:00,0:30:00
2103,19,194,3:45:00,7:00:00
2103,19,194,22:10:00,1:55:00
2113,19,54,21:35:00,22:35:00
2356,10,1000,12:30:00,9:00:00
2360,10,1000,12:30:00,7:55:00
2360,10,1000,12:30:00,13:00:00
2360,10,1000,11:30:00,9:00:00
2361,10,1000,11:00:00,8:30:00
2362,10,2130.93,4:00:00,14:00:00
2363,65,280,18:30:00,23:30:00
2363,10,949.10,13:00:00,7:40:00
2365,10,410.02,1:10:00,14:00:00
2381,579,213,7:00:00,10:00:00
2381,579,232,7:00:00,10:00:00
2383,521,713,10:00:00,16:45:00
2383,579,163,13:00:00,15:15:00
2383,579,163,20:00:00,22:15:00
2383,562,70,20:30:00,21:45:00
2383,562,70,13:00:00,14:15:00
2383,521,638,10:00:00,16:45:00
2383,562,70,7:45:00,9:00:00
2383,579,177,20:00:00,22:15:00
2383,579,177,13:00:00,15:15:00
2451,10,1662.87,16:00:00,14:00:00
2451,10,1662.87,16:00:00,14:30:00
2583,19,166,13:05:00,16:30:00
2583,19,166,4:45:00,8:10:00
2585,19,113,21:30:00,0:10:00
2728,3702,390,7:30:00,10:10:00
2728,3961,225,9:00:00,10:30:00
2728,621,440,3:00:00,7:00:00
2728,3702,420,18:00:00,21:00:00
2728,3961,225,9:00:00,10:30:00
2741,26,93,17:30:00,19:15:00
2745,19,178,14:45:00,19:20:00
2745,19,178,13:15:00,17:00:00
2800,301,88,11:15:00,12:50:00
2800,26,117,20:30:00,23:00:00
2854,58,1000,12:45:00,9:10:00
2869,10,1000,11:45:00,6:30:00
3090,19,187,3:20:00,6:55:00
3090,19,187,13:00:00,17:00:00
3140,562,360,11:30:00,15:15:00
3142,562,385.72,10:00:00,15:15:00
3142,562,385.72,10:45:00,17:15:00
3192,564,275,3:30:00,7:00:00
3202,583,330,6:00:00,10:15:00
3202,583,330,11:00:00,15:15:00
3204,583,200,8:00:00,10:15:00
3204,583,200,7:00:00,9:15:00
3204,583,200,19:00:00,21:15:00
3204,583,200,8:30:00,10:45:00
3204,583,200,3:45:00,6:00:00
3204,583,200,13:00:00,15:15:00
3237,3664,101.50,18:30:00,19:45:00
3409,621,265,3:45:00,6:50:00
3433,583,540,23:45:00,6:00:00
3500,621,440,3:00:00,7:15:00
3500,621,440,18:00:00,22:30:00
3500,3957,245,18:00:00,20:15:00
3647,547,215,9:00:00,13:07:00
3647,3664,166,6:30:00,8:15:00
3647,521,279.50,18:00:00,21:45:00
3647,521,279.50,16:30:00,20:15:00
3647,521,279.50,6:30:00,10:15:00
3647,521,300,16:30:00,20:15:00
3647,521,300,6:30:00,10:15:00
3647,3237,280.50,16:30:00,19:45:00
3647,3701,180,10:00:00,12:15:00
3647,442,610,21:00:00,6:45:00
3647,1070,534,21:00:00,4:15:00
3647,442,650,21:00:00,6:45:00
3647,3701,180,21:00:00,23:15:00
3647,3701,192,21:00:00,23:15:00
3664,521,119.50,18:15:00,20:15:00
3664,521,119.50,19:45:00,21:45:00
3664,521,119.50,8:15:00,10:15:00
3664,521,119.50,10:30:00,12:30:00
3664,521,119.50,9:45:00,11:45:00
3664,521,126,18:15:00,20:15:00
3664,521,130,18:15:00,20:15:00
3664,521,130,19:45:00,21:45:00
3664,521,130,9:45:00,11:45:00
3664,3237,101.50,10:30:00,12:15:00
3670,3647,232,2:15:00,5:30:00
3701,442,455,23:15:00,6:45:00
3701,442,485,23:15:00,6:45:00
3701,1070,354,23:15:00,4:15:00
3702,2728,390,17:00:00,19:45:00
3702,2728,420,18:00:00,21:00:00
3702,2728,420,8:00:00,11:00:00
3800,369,125,3:30:00,7:10:00
3906,10,1000,11:00:00,9:00:00
3957,621,320,20:30:00,22:30:00
3961,2728,225,15:00:00,16:30:00
3961,2728,225,16:00:00,17:30:00
3967,2728,1120,23:25:00,7:30:00
3975,621,440,18:25:00,22:30:00
3975,3957,245,18:25:00,20:15:00
4084,10,1000,14:30:00,8:30:00
4136,10,1960.77,8:45:00,12:00:00
4136,10,1960.77,8:45:00,14:00:00
4296,290,80,18:00:00,19:50:00
4296,19,227,20:15:00,0:10:00
4648,19,211,16:55:00,22:10:00
4648,19,211,3:45:00,7:45:00
4669,521,155,8:00:00,10:15:00
4676,369,151,16:30:00,20:00:00
4720,19,230,3:15:00,7:45:00
4720,19,230,16:15:00,22:10:00
4720,19,230,3:50:00,9:15:00
4720,19,230,15:55:00,20:40:00
4720,19,271,3:15:00,7:45:00
4721,19,249,3:30:00,9:15:00
4723,19,276,4:40:00,11:25:00
4723,19,276,2:30:00,7:45:00
4723,19,276,12:50:00,20:10:00
4723,19,266,2:25:00,8:05:00
4723,19,276,15:15:00,20:40:00
4723,19,326,15:15:00,20:40:00
4723,19,326,2:30:00,7:45:00
4723,290,172,15:15:00,18:30:00
4723,290,172,17:50:00,22:20:00
4726,10,1000,14:30:00,10:30:00
4892,369,135,11:20:00,14:15:00
4892,369,135,17:05:00,20:00:00
4892,369,135,4:35:00,7:30:00
5126,65,250,14:10:00,19:15:00
7325,65,950,18:30:00,13:30:00
7325,10,2175.30,21:00:00,14:00:00
8229,19,205,3:35:00,8:05:00
8229,19,242,15:05:00,19:25:00
8721,26,178,3:30:00,7:10:00
8721,26,178,19:35:00,23:15:00
8721,26,178,6:15:00,9:55:00
8721,26,198,9:00:00,12:15:00
8721,26,198,10:30:00,13:45:00
8721,26,178,19:30:00,23:10:00
1466,1471,110,5:00:00,7:25:00
1471,1466,110,10:00:00,12:45:00
1471,2167,65,10:00:00,11:45:00
1471,1466,110,20:30:00,23:15:00
1471,2167,65,20:30:00,22:15:00
10,76,240,21:00:00,2:10:00
1337,46,1024,18:30:00,3:20:00
4533,8652,850,8:30:00,18:00:00
7,9,393,11:05:00,15:50:00
7,9,393,8:10:00,12:55:00
7,9,393,17:15:00,22:00:00
7,9,393,0:30:00,5:25:00
7,8936,920,16:30:00,5:50:00
7,2946,1178,14:00:00,9:30:00
7,1471,1188,19:00:00,11:15:00
7,1463,775,19:00:00,6:00:00
7,226,383,14:30:00,19:30:00
7,644,318,7:15:00,11:15:00
7,644,318,14:30:00,18:30:00
7,226,383,7:15:00,12:15:00
7,613,150,18:30:00,21:15:00
7,644,318,18:30:00,22:30:00
7,613,150,14:30:00,17:15:00
7,226,383,18:30:00,23:30:00
7,687,493,14:30:00,21:30:00
7,613,150,7:15:00,10:00:00
7,644,390,18:30:00,22:30:00
7,226,470,7:15:00,12:15:00
7,226,470,14:30:00,19:30:00
7,644,390,7:15:00,11:15:00
7,644,390,14:30:00,18:30:00
7,612,100,7:15:00,9:00:00
7,612,100,14:30:00,16:15:00
7,226,470,18:30:00,23:30:00
7,2360,1000,13:30:00,11:15:00
7,315,950,17:45:00,11:00:00
7,75,230,17:45:00,23:10:00
7,469,730,17:45:00,5:50:00
7,334,800,17:45:00,7:00:00
7,26,550,17:45:00,3:50:00
7,76,350,17:45:00,0:50:00
7,1493,360,7:50:00,14:40:00
7,2191,310,22:30:00,3:15:00
7,242,220,21:00:00,0:00:00
7,1493,360,22:30:00,4:05:00
7,556,719,23:20:00,9:35:00
7,613,150,20:30:00,23:35:00
7,1698,550,22:31:00,7:45:00
7,618,454,23:20:00,5:10:00
7,4894,530,22:30:00,7:10:00
7,1675,420,22:31:00,5:00:00
7,1675,420,14:00:00,21:20:00
7,1472,230,14:00:00,17:50:00
7,2191,310,14:00:00,19:40:00
7,242,220,14:00:00,17:00:00
7,1698,550,22:30:00,7:45:00
7,1496,445,21:00:00,5:05:00
7,1488,250,7:50:00,13:00:00
7,1488,250,21:00:00,1:40:00
7,1488,250,22:30:00,2:50:00
7,1675,420,22:30:00,5:00:00
7,612,100,10:30:00,12:20:00
7,835,493,14:00:00,21:10:00
7,1488,290,7:50:00,13:00:00
7,1432,560,22:30:00,6:20:00
7,1493,410,22:30:00,4:05:00
7,1698,600,22:30:00,7:45:00
7,1675,470,14:00:00,21:20:00
7,1488,290,21:00:00,1:40:00
7,1488,290,14:00:00,18:40:00
7,517,580,21:00:00,6:30:00
7,1488,290,14:01:00,18:41:00
7,617,689,23:20:00,6:35:00
7,4894,570,22:30:00,7:10:00
7,1675,470,21:01:00,3:55:00
7,1472,260,21:01:00,0:51:00
7,1472,260,7:50:00,12:10:00
7,1496,500,21:00:00,5:05:00
7,2191,360,14:00:00,19:40:00
7,2191,360,22:30:00,3:35:00
7,933,720,20:50:00,5:40:00
7,618,555,23:20:00,5:10:00
7,932,700,20:50:00,4:45:00
7,114,785,23:20:00,8:00:00
7,1472,260,14:00:00,17:50:00
7,1472,260,21:01:00,0:55:00
7,1646,140,21:01:00,23:00:00
7,685,604,23:20:00,6:00:00
9,196,460,15:00:00,20:40:00
9,280,460,15:01:00,19:56:00
9,280,460,9:15:00,14:20:00
9,56,460,15:00:00,19:35:00
9,234,460,15:00:00,19:45:00
9,234,460,9:15:00,14:05:00
9,201,460,0:30:00,6:40:00
9,527,460,15:00:00,20:15:00
9,527,460,9:15:00,14:45:00
9,201,460,9:15:00,15:25:00
9,7,393,15:00:00,19:45:00
9,234,460,15:05:00,19:46:00
9,196,460,9:15:00,15:10:00
9,258,460,0:30:00,5:50:00
9,280,460,17:01:00,21:56:00
9,280,460,15:00:00,19:55:00
9,56,460,17:01:00,21:31:00
9,139,460,9:15:00,14:15:00
9,258,460,15:00:00,20:05:00
9,56,460,9:15:00,13:55:00
9,196,460,0:30:00,6:25:00
9,238,460,9:15:00,15:15:00
9,234,460,0:30:00,5:25:00
9,137,460,15:00:00,20:50:00
9,137,460,0:30:00,6:35:00
9,137,460,9:15:00,15:20:00
9,280,460,9:15:00,14:10:00
9,7,393,0:30:00,5:30:00
9,139,460,0:30:00,5:30:00
9,280,460,0:30:00,5:35:00
9,527,460,9:15:00,14:30:00
9,7,393,9:15:00,13:55:00
9,527,460,0:30:00,6:00:00
9,201,460,15:00:00,20:55:00
9,201,460,9:15:00,15:10:00
9,139,460,9:15:00,14:05:00
9,137,460,9:15:00,15:05:00
9,56,460,15:00:00,19:30:00
9,56,460,9:15:00,13:50:00
9,234,460,15:00:00,19:40:00
9,234,460,9:15:00,14:00:00
9,7,393,17:00:00,21:45:00
9,196,460,15:05:00,20:40:00
9,527,528,9:15:00,14:30:00
9,201,528,15:00:00,20:55:00
9,234,528,15:00:00,19:40:00
9,280,528,15:00:00,19:50:00
9,280,528,0:30:00,5:35:00
9,56,460,0:30:00,5:15:00
9,56,528,15:00:00,19:30:00
9,280,528,9:15:00,14:10:00
9,196,528,9:15:00,14:55:00
9,139,528,9:15:00,14:05:00
9,234,528,0:30:00,5:25:00
9,234,528,9:15:00,14:00:00
9,56,528,9:15:00,13:50:00
9,201,528,9:00:00,14:55:00
9,201,528,0:30:00,6:40:00
9,527,528,15:00:00,20:15:00
9,196,528,15:00:00,20:40:00
9,196,528,0:30:00,6:25:00
9,56,528,9:00:00,13:35:00
9,56,528,0:30:00,5:15:00
9,40,548,15:10:00,22:05:00
9,187,480,13:00:00,20:45:00
9,1060,460,13:00:00,19:00:00
9,1063,470,13:00:00,19:10:00
9,3230,460,23:00:00,4:00:00
9,314,460,13:00:00,20:30:00
9,40,480,13:00:00,20:42:00
9,73,507,23:00:00,7:05:00
9,51,470,23:00:00,5:52:00
9,379,460,23:00:00,4:50:00
9,49,460,13:00:00,19:25:00
9,1034,470,23:00:00,6:02:00
9,1034,470,13:00:00,20:02:00
9,379,460,13:00:00,18:50:00
9,3039,480,23:00:00,6:37:00
9,806,470,13:00:00,20:07:00
9,56,460,13:00:00,17:50:00
9,115,460,13:00:00,19:40:00
9,3230,460,13:00:00,18:00:00
9,3062,460,13:00:00,19:51:00
9,58,470,13:00:00,19:15:00
9,1447,470,13:00:00,19:50:00
9,1447,470,23:00:00,5:50:00
9,308,470,13:00:00,20:16:00
9,113,460,23:00:00,5:35:00
9,38,480,13:00:00,20:26:00
9,4763,460,23:00:00,6:41:00
9,4763,460,13:00:00,20:41:00
9,1060,460,23:00:00,5:00:00
9,3287,460,13:00:00,20:00:00
9,1063,470,23:00:00,5:10:00
9,51,470,13:00:00,19:52:00
9,187,480,23:00:00,6:45:00
9,115,460,23:00:00,5:40:00
9,73,507,13:00:00,21:05:00
9,806,470,23:00:00,6:07:00
9,49,528,23:00:00,5:25:00
9,308,470,23:00:00,6:16:00
9,308,538,13:00:00,20:16:00
9,1063,538,13:00:00,19:10:00
9,73,582,23:00:00,7:05:00
9,314,528,13:00:00,20:30:00
9,3062,528,13:00:00,19:51:00
9,202,528,23:00:00,4:05:00
9,40,548,13:00:00,20:42:00
9,40,548,23:00:00,6:42:00
9,1361,528,23:00:00,4:30:00
9,1361,528,13:00:00,18:30:00
9,1447,538,23:00:00,5:50:00
9,4763,528,13:00:00,20:41:00
9,113,538,13:00:00,19:35:00
9,115,538,13:00:00,19:40:00
9,1447,538,13:00:00,19:50:00
9,49,528,13:00:00,19:25:00
9,38,548,23:00:00,6:26:00
9,235,538,13:00:00,19:34:00
9,3039,548,13:00:00,20:37:00
9,113,538,23:00:00,5:35:00
9,935,528,23:00:00,4:45:00
9,56,528,13:00:00,17:50:00
9,3287,528,13:00:00,20:00:00
9,58,538,13:00:00,19:15:00
9,806,538,13:00:00,20:07:00
9,38,548,13:00:00,20:26:00
9,235,538,23:00:00,5:34:00
9,1034,538,23:00:00,6:02:00
9,129,528,23:00:00,3:55:00
9,713,791,20:45:00,6:15:00
9,437,1278,20:45:00,13:00:00
9,583,1843,20:45:00,19:35:00
9,436,971,20:45:00,9:05:00
9,585,1139,20:45:00,11:05:00
9,437,1473,20:45:00,13:00:00
9,436,1118,20:45:00,9:05:00
9,587,1149,20:45:00,9:25:00
9,713,911,20:45:00,6:15:00
9,438,1620,20:45:00,14:45:00
9,583,2123,20:45:00,19:35:00
9,584,1654,20:45:00,15:15:00
9,2746,1911,20:45:00,17:05:00
9,3287,460,14:30:00,20:25:00
9,3062,460,14:30:00,20:05:00
9,2060,460,14:30:00,20:55:00
9,3060,460,14:30:00,19:50:00
9,2062,460,13:00:00,19:30:00
9,3229,460,11:00:00,16:30:00
9,3229,460,13:00:00,18:30:00
9,1073,460,14:30:00,20:50:00
9,2062,460,14:30:00,21:00:00
9,3287,460,14:30:00,20:35:00
9,49,460,9:00:00,15:00:00
9,49,460,16:20:00,22:20:00
9,49,460,16:15:00,22:15:00
9,10,460,16:15:00,21:35:00
9,10,460,9:00:00,14:20:00
9,10,460,0:30:00,5:50:00
9,10,460,16:20:00,21:40:00
9,49,460,0:30:00,6:30:00
9,2067,480,22:00:00,5:46:00
9,40,480,22:00:00,6:25:00
9,3642,460,9:40:00,14:20:00
9,202,460,9:40:00,14:35:00
9,2067,480,9:40:00,17:26:00
9,56,460,22:00:00,2:20:00
9,1034,470,9:40:00,16:40:00
9,3060,480,9:40:00,16:45:00
9,308,470,9:40:00,17:00:00
9,10,528,0:30:00,5:50:00
9,10,528,16:15:00,21:35:00
9,49,528,9:00:00,15:00:00
9,10,528,9:00:00,14:20:00
9,308,538,22:00:00,5:20:00
9,187,548,22:00:00,6:35:00
9,3060,548,22:00:00,5:05:00
9,56,528,22:00:00,2:20:00
9,1361,528,22:00:00,3:35:00
9,962,528,22:00:00,3:25:00
9,3060,548,9:40:00,16:45:00
9,1034,538,9:40:00,16:40:00
9,3229,548,22:00:00,5:15:00
9,49,528,16:15:00,22:15:00
9,3642,528,22:00:00,2:40:00
9,3287,528,14:00:00,20:05:00
9,1073,528,14:00:00,20:20:00
9,3062,528,14:00:00,19:45:00
9,2062,528,14:00:00,20:30:00
9,442,1030,13:00:00,4:55:00
9,315,1350,12:45:00,10:55:00
9,246,223,15:30:00,18:45:00
9,179,195,20:30:00,23:20:00
9,232,170,10:30:00,12:45:00
9,232,170,20:30:00,22:45:00
9,232,170,15:30:00,17:45:00
9,276,155,20:30:00,22:15:00
9,276,155,10:30:00,12:15:00
9,208,220,15:30:00,18:25:00
9,179,195,10:30:00,13:20:00
9,255,245,15:30:00,19:25:00
9,276,155,15:30:00,17:14:00
9,249,275,15:30:00,20:10:00
9,208,265,15:30:00,18:25:00
9,232,205,20:30:00,22:45:00
9,232,205,10:30:00,12:45:00
9,276,185,10:30:00,12:15:00
9,276,185,15:30:00,17:14:00
9,276,185,20:30:00,22:15:00
9,232,205,15:30:00,17:45:00
9,255,295,15:30:00,19:25:00
9,246,268,15:30:00,18:45:00
9,179,235,20:30:00,23:20:00
9,249,330,15:30:00,20:10:00
9,461,290,15:30:00,19:15:00
9,49,460,15:00:00,20:15:00
9,10,460,8:00:00,13:15:00
9,49,460,23:30:00,6:00:00
9,10,607,12:30:00,17:45:00
9,10,607,1:30:00,6:45:00
9,49,460,8:00:00,14:15:00
9,10,460,14:30:00,19:45:00
9,10,607,11:00:00,16:15:00
9,10,460,7:00:00,12:15:00
9,10,607,15:30:00,20:45:00
9,10,460,10:00:00,15:15:00
9,1447,470,15:00:00,21:15:00
9,10,460,12:00:00,17:15:00
9,49,460,19:00:00,1:15:00
9,10,460,2:15:00,7:30:00
9,10,528,12:00:00,17:15:00
9,10,528,10:00:00,15:15:00
9,10,697,15:30:00,20:45:00
9,49,528,8:00:00,14:15:00
9,10,697,1:30:00,6:45:00
9,10,528,14:30:00,19:45:00
9,10,528,15:45:00,21:00:00
9,10,528,14:45:00,20:00:00
9,10,697,11:00:00,16:15:00
9,10,697,8:00:00,13:15:00
10,594,760,15:00:00,0:40:00
10,651,858,19:30:00,5:40:00
10,594,760,20:00:00,4:45:00
10,594,760,20:15:00,5:00:00
10,369,1049,15:00:00,3:30:00
10,595,806,15:00:00,1:35:00
10,3275,1299,19:30:00,12:20:00
10,369,1210,15:00:00,3:30:00
10,369,1210,19:30:00,8:05:00
10,595,1013,18:30:00,4:05:00
10,372,1175,20:00:00,11:45:00
10,372,1175,20:15:00,11:20:00
10,372,1175,19:15:00,11:00:00
10,3275,1299,19:00:00,11:40:00
10,593,668,15:00:00,23:30:00
10,593,840,15:00:00,23:30:00
10,1836,550,15:00:00,22:00:00
10,1836,550,19:00:00,1:35:00
10,1836,722,15:00:00,22:00:00
10,594,957,15:00:00,0:40:00
10,350,1049,15:00:00,4:00:00
10,651,1078,15:00:00,2:00:00
10,372,1175,19:00:00,10:15:00
10,106,1633,18:30:00,10:20:00
10,1574,1210,18:30:00,6:00:00
10,350,1210,15:00:00,4:00:00
10,921,1125,20:00:00,10:55:00
10,1250,1049,18:20:00,9:00:00
10,1250,1049,18:40:00,9:20:00
10,1592,756,18:20:00,3:30:00
10,1592,756,20:00:00,5:00:00
10,372,1235,20:00:00,11:40:00
10,369,1049,20:00:00,7:55:00
10,364,642,20:00:00,3:51:00
10,3030,465,18:20:00,0:30:00
10,369,1049,19:20:00,8:30:00
10,350,1049,20:00:00,9:00:00
10,369,1049,18:20:00,7:30:00
10,1396,877,20:00:00,5:50:00
10,4563,756,18:20:00,3:20:00
10,372,1482,20:00:00,11:40:00
10,1592,908,20:00:00,5:00:00
10,3030,557,18:20:00,0:30:00
10,369,1210,18:20:00,7:30:00
10,369,1210,20:00:00,7:55:00
10,363,1116,18:20:00,5:40:00
10,1250,1210,18:20:00,9:00:00
10,3030,530,18:20:00,0:30:00
10,364,893,18:20:00,2:30:00
10,364,806,20:00:00,3:51:00
10,4563,908,18:20:00,3:20:00
10,365,1148,18:20:00,6:30:00
10,1246,1210,18:20:00,8:30:00
10,364,806,18:20:00,2:30:00
10,350,1210,20:00:00,9:00:00
10,65,1050,12:00:00,5:30:00
10,65,1050,15:15:00,8:45:00
10,65,1155,13:30:00,7:00:00
10,65,1050,14:00:00,7:30:00
10,65,1155,13:45:00,7:15:00
10,65,1575,13:30:00,7:00:00
10,2360,1050,15:15:00,11:15:00
10,65,1050,15:20:00,8:50:00
10,3906,1050,15:15:00,12:15:00
10,65,1100,13:30:00,7:00:00
10,65,1500,13:30:00,7:00:00
10,65,1000,14:00:00,7:30:00
10,65,1000,15:15:00,8:45:00
10,65,1000,12:00:00,5:30:00
10,19,580,21:25:00,7:00:00
10,31,648,21:25:00,8:05:00
10,190,670,21:25:00,9:15:00
10,19,630,21:25:00,7:00:00
10,46,240,21:25:00,1:30:00
10,290,488,21:25:00,5:00:00
10,291,674,21:25:00,9:25:00
10,556,768,18:20:00,3:45:00
10,3002,1098,19:20:00,9:00:00
10,545,789,19:20:00,4:00:00
10,401,1125,19:20:00,9:40:00
10,1476,288,19:20:00,22:30:00
10,2869,905,19:30:00,16:50:00
10,2870,950.25,19:30:00,17:25:00
10,594,790,20:10:00,6:20:00
10,1586,840,20:10:00,6:40:00
10,593,695,20:10:00,4:40:00
10,2875,870,20:10:00,9:15:00
10,1836,602,20:10:00,3:30:00
10,649,260,20:10:00,23:30:00
10,365,870,20:10:00,8:30:00
10,593,835,20:10:00,4:40:00
10,649,315,20:10:00,23:30:00
10,594,950,20:10:00,6:20:00
10,595,1010,20:10:00,6:55:00
10,365,1045,20:10:00,8:30:00
10,651,1068,20:10:00,7:40:00
10,2875,1045,20:10:00,9:15:00
10,1836,723,20:10:00,3:30:00
10,2939,1417,13:30:00,7:10:00
10,3027,835,22:00:00,8:00:00
10,1471,1119,13:30:00,2:40:00
10,364,665,21:15:00,7:00:00
10,654,540,22:00:00,4:10:00
10,1471,1119,22:00:00,11:50:00
10,1466,946,22:00:00,9:20:00
10,1807,500,21:15:00,4:30:00
10,1463,730,22:00:00,6:15:00
